blockNumber;time;netHashPerSecond
663984;1493877083.00;3771340000000
664128;1493900997.00;3295730000000
664272;1493923073.00;3321640000000
664416;1493945384.00;3791280000000
664560;1493969103.00;3301390000000
664704;1493990992.00;3802980000000
664848;1494014414.00;3148360000000
664992;1494036826.00;3043570000000
665136;1494058899.00;3033780000000
665280;1494081976.00;3520930000000
665424;1494105079.00;3491150000000
665568;1494127526.00;3618580000000
665712;1494149666.00;3211750000000
665856;1494172978.00;3457460000000
666000;1494195705.00;3016930000000
666144;1494218565.00;3279910000000
666288;1494240738.00;3882330000000
666432;1494263426.00;3536170000000
666576;1494286550.00;3313650000000
666720;1494308676.00;3806380000000
666864;1494331102.00;3417770000000
667008;1494354958.00;3534390000000
667152;1494378182.00;3015930000000
667296;1494400269.00;2901040000000
667440;1494422420.00;3498800000000
667584;1494445062.00;3303150000000
667728;1494467755.00;3284940000000
667872;1494490548.00;3497420000000
668016;1494513003.00;3909600000000
668160;1494536161.00;3228370000000
668304;1494558512.00;3501390000000
668448;1494581321.00;3483170000000
668592;1494604532.00;3483550000000
668736;1494626553.00;4259140000000
668880;1494649439.00;3625190000000
669024;1494671910.00;3257200000000
669168;1494694009.00;3663030000000
669312;1494716656.00;3644410000000
669456;1494739361.00;3313720000000
669600;1494762169.00;3369460000000
669744;1494785816.00;3209450000000
669888;1494808731.00;3334600000000
670032;1494830790.00;3308000000000
670176;1494853471.00;3441420000000
670320;1494876427.00;3175320000000
670464;1494899075.00;3259930000000
670608;1494921364.00;4251700000000
670752;1494944187.00;3766280000000
670896;1494967089.00;3536410000000
671040;1494989279.00;3616980000000
671184;1495012770.00;4292970000000
671328;1495034578.00;3854910000000
671472;1495058191.00;3675350000000
671616;1495080362.00;3147340000000
671760;1495103370.00;3858980000000
671904;1495125149.00;3254310000000
672048;1495149207.00;3445580000000
672192;1495171538.00;3956570000000
672336;1495192764.00;3419810000000
672480;1495216327.00;3725750000000
672624;1495238930.00;3124820000000
672768;1495261395.00;3452050000000
672912;1495284609.00;3028340000000
673056;1495307111.00;3362180000000
673200;1495330232.00;3545210000000
673344;1495353159.00;3687420000000
673488;1495375366.00;3248900000000
673632;1495398098.00;3516930000000
673776;1495420638.00;3007670000000
673920;1495443239.00;3310130000000
674064;1495466079.00;3056630000000
674208;1495488665.00;3388450000000
674352;1495511314.00;3385130000000
674496;1495533976.00;3945430000000
674640;1495557459.00;3367740000000
674784;1495579232.00;3814880000000
674928;1495601950.00;3330950000000
675072;1495624211.00;3423600000000
675216;1495647325.00;3881880000000
675360;1495670334.00;4185640000000
675504;1495693031.00;4300500000000
675648;1495715219.00;4103300000000
675792;1495737617.00;4620660000000
675936;1495759993.00;4934750000000
676080;1495782690.00;5009640000000
676224;1495806370.00;5413140000000
676368;1495828436.00;4794380000000
676512;1495851097.00;4724220000000
676656;1495874485.00;4304930000000
676800;1495896005.00;4932890000000
676944;1495919467.00;4423810000000
677088;1495941456.00;4941630000000
677232;1495964048.00;4670720000000
677376;1495986761.00;5206960000000
677520;1496009600.00;5614950000000
677664;1496032500.00;5299270000000
677808;1496055177.00;5166320000000
677952;1496077519.00;5122820000000
678096;1496100286.00;5207010000000
678240;1496122610.00;4970100000000
678384;1496145960.00;4815380000000
678528;1496168724.00;4923360000000
678672;1496190879.00;4858600000000
678816;1496214130.00;5137590000000
678960;1496236732.00;4993270000000
679104;1496258677.00;5381470000000
679248;1496281729.00;5442240000000
679392;1496304189.00;5127560000000
679536;1496327434.00;5070160000000
679680;1496349956.00;4734880000000
679824;1496371891.00;4775400000000
679968;1496395440.00;4176280000000
680112;1496417610.00;5132410000000
680256;1496440808.00;4276910000000
680400;1496462985.00;4398130000000
680544;1496486115.00;4902110000000
680688;1496509667.00;5300110000000
680832;1496532226.00;4915230000000
680976;1496554882.00;5019680000000
681120;1496577326.00;4481470000000
681264;1496600487.00;3574310000000
681408;1496624027.00;3625010000000
681552;1496645994.00;4427880000000
681696;1496667600.00;5136540000000
681840;1496690917.00;4378250000000
681984;1496713372.00;5087600000000
682128;1496736733.00;4666460000000
682272;1496758404.00;5305760000000
682416;1496780983.00;5246040000000
682560;1496804474.00;5090950000000
682704;1496826764.00;5397550000000
682848;1496849776.00;5167890000000
682992;1496872458.00;5635560000000
683136;1496895023.00;4889880000000
683280;1496917899.00;4980250000000
683424;1496940486.00;5162540000000
683568;1496963203.00;4742140000000
683712;1496986598.00;4986830000000
683856;1497009543.00;4545910000000
684000;1497031874.00;5601560000000
684144;1497054216.00;4745600000000
684288;1497076448.00;5047900000000
684432;1497101111.00;3620940000000
684576;1497123784.00;3184840000000
684720;1497145097.00;3488390000000
684864;1497167690.00;4556010000000
685008;1497190425.00;5197100000000
685152;1497214322.00;6059920000000
685296;1497236493.00;4628560000000
685440;1497258964.00;5723410000000
685584;1497281972.00;4858740000000
685728;1497304407.00;5413160000000
685872;1497326965.00;5437800000000
686016;1497349827.00;4850420000000
686160;1497372667.00;5249610000000
686304;1497394440.00;5719460000000
686448;1497418912.00;4927180000000
686592;1497441160.00;4488890000000
686736;1497463213.00;5258390000000
686880;1497486932.00;4365650000000
687024;1497508351.00;4905850000000
687168;1497531989.00;4790960000000
687312;1497553977.00;5187780000000
687456;1497577061.00;4999290000000
687600;1497598680.00;5518660000000
687744;1497622775.00;4643940000000
687888;1497645363.00;5279150000000
688032;1497667616.00;4642550000000
688176;1497690213.00;5115750000000
688320;1497713342.00;5204430000000
688464;1497735801.00;5272970000000
688608;1497758861.00;5476360000000
688752;1497780922.00;5591350000000
688896;1497803607.00;5720900000000
689040;1497826662.00;5042930000000
689184;1497849710.00;5659420000000
689328;1497872134.00;5259470000000
689472;1497894552.00;6049110000000
689616;1497916841.00;5931920000000
689760;1497939693.00;5747060000000
689904;1497962949.00;5818140000000
690048;1497985151.00;6064030000000
690192;1498008090.00;4908410000000
690336;1498031624.00;5009490000000
690480;1498054620.00;4761630000000
690624;1498075841.00;5875560000000
690768;1498098756.00;5906650000000
690912;1498121534.00;5687620000000
691056;1498144619.00;5151560000000
691200;1498167693.00;5354930000000
691344;1498189925.00;5730090000000
691488;1498212428.00;4939270000000
691632;1498236254.00;6109230000000
691776;1498257370.00;6099440000000
691920;1498280502.00;5867760000000
692064;1498303496.00;6101070000000
692208;1498325992.00;6144920000000
692352;1498349518.00;6082280000000
692496;1498370859.00;6243300000000
692640;1498393777.00;6005390000000
692784;1498416087.00;6640080000000
692928;1498438488.00;6396180000000
693072;1498462067.00;5381710000000
693216;1498484776.00;7089940000000
693360;1498507357.00;6108210000000
693504;1498530174.00;5954900000000
693648;1498553413.00;6918810000000
693792;1498574687.00;6463240000000
693936;1498597226.00;6213430000000
694080;1498620354.00;6134970000000
694224;1498643970.00;6031480000000
694368;1498664917.00;6214420000000
694512;1498688534.00;5774370000000
694656;1498711099.00;6268920000000
694800;1498734570.00;5971570000000
694944;1498756801.00;6151300000000
695088;1498779821.00;6275460000000
695232;1498802596.00;5815680000000
695376;1498825264.00;6262610000000
695520;1498847320.00;6570190000000
695664;1498870210.00;6255460000000
695808;1498893381.00;6803560000000
695952;1498914722.00;7117620000000
696096;1498938106.00;6664370000000
696240;1498960693.00;7131730000000
696384;1498983186.00;6648640000000
696528;1499006508.00;6637510000000
696672;1499028917.00;6502890000000
696816;1499051576.00;6950530000000
696960;1499074142.00;6179060000000
697104;1499096862.00;5444210000000
697248;1499119580.00;6143220000000
697392;1499143330.00;6346480000000
697536;1499165401.00;5790700000000
697680;1499187572.00;5792470000000
697824;1499209945.00;6018230000000
697968;1499233176.00;5497030000000
698112;1499255532.00;6553580000000
698256;1499277908.00;7278480000000
698400;1499300445.00;6045580000000
698544;1499323416.00;7803140000000
698688;1499345374.00;8095070000000
698832;1499368912.00;8467090000000
698976;1499391980.00;8683300000000
699120;1499414631.00;7978810000000
699264;1499437180.00;7730370000000
699408;1499459063.00;10082900000000
699552;1499481788.00;7641060000000
699696;1499505273.00;9059170000000
699840;1499527913.00;8311570000000
699984;1499549556.00;9573570000000
700128;1499572708.00;9824670000000
700272;1499593998.00;10519600000000
700416;1499617997.00;9056470000000
700560;1499640343.00;9556210000000
700704;1499663454.00;9779950000000
700848;1499686792.00;8350460000000
700992;1499709321.00;10390100000000
701136;1499730722.00;12243200000000
701280;1499753298.00;9514390000000
701424;1499776335.00;9888910000000
701568;1499799537.00;9580840000000
701712;1499821917.00;10103700000000
701856;1499844513.00;10244700000000
702000;1499867510.00;8465320000000
702144;1499890362.00;9644830000000
702288;1499912931.00;9465860000000
702432;1499935742.00;8458320000000
702576;1499957486.00;8225890000000
702720;1499981737.00;9450850000000
702864;1500004001.00;9303660000000
703008;1500025539.00;9029530000000
703152;1500048795.00;8759310000000
703296;1500071399.00;10308500000000
703440;1500094246.00;10665700000000
703584;1500117040.00;8412520000000
703728;1500139507.00;9770860000000
703872;1500161774.00;11146100000000
704016;1500186315.00;10617400000000
704160;1500208107.00;9240190000000
704304;1500231033.00;10198000000000
704448;1500253603.00;9399080000000
704592;1500276651.00;10307100000000
704736;1500298721.00;11482900000000
704880;1500321146.00;10425800000000
705024;1500344027.00;10770600000000
705168;1500367176.00;10010700000000
705312;1500390305.00;11113400000000
705456;1500411640.00;11551000000000
705600;1500434833.00;10929400000000
705744;1500456443.00;11889600000000
705888;1500480383.00;10327600000000
706032;1500502274.00;10894400000000
706176;1500524825.00;11397200000000
706320;1500547518.00;10723800000000
706464;1500570716.00;10299400000000
706608;1500593479.00;10662900000000
706752;1500615830.00;10824200000000
706896;1500639035.00;10106200000000
707040;1500661789.00;11394600000000
707184;1500683119.00;12830000000000
707328;1500707277.00;11863500000000
707472;1500729521.00;10691300000000
707616;1500752126.00;13919200000000
707760;1500774318.00;14369800000000
707904;1500798291.00;10848800000000
708048;1500819736.00;12134200000000
708192;1500842421.00;11198000000000
708336;1500865337.00;12958200000000
708480;1500887334.00;14197000000000
708624;1500910494.00;14729700000000
708768;1500933463.00;12836000000000
708912;1500956743.00;11796600000000
709056;1500978732.00;10415100000000
709200;1501001282.00;11050200000000
709344;1501023507.00;13772000000000
709488;1501045995.00;14777200000000
709632;1501069685.00;11779200000000
709776;1501092312.00;13667900000000
709920;1501115215.00;12535200000000
710064;1501137148.00;14874700000000
710208;1501159439.00;12769500000000
710352;1501181781.00;17360900000000
710496;1501205570.00;13504200000000
710640;1501227635.00;12857300000000
710784;1501250640.00;14196800000000
